timestamp,x,y,z
1773712763812.0322,0.0,0.0,0.0
1773712763828.8403,0.0,0.0,0.0
1773712763845.7017,0.0,0.0,0.0
1773712763862.3965,0.0,0.0,0.0
1773712763879.2722,0.0,0.0,0.0
1773712763895.9832,0.0,0.0,0.0
1773712763912.7896,0.0,0.0,0.0
1773712763929.706,0.0,0.0,0.0
1773712763946.3916,0.0,0.0,0.0
1773712763963.1536,0.0,0.0,0.0
1773712763980.0227,0.0,0.0,0.0
1773712763996.8308,0.0,0.0,0.0
1773712764013.5552,0.0,0.0,0.0
1773712764030.3777,0.0,0.0,0.0
1773712764047.296,0.0,0.0,0.0
1773712764064.0127,0.0,0.0,0.0
1773712764080.802,0.0,0.0,0.0
1773712764097.5657,0.0,0.0,0.0
1773712764114.4663,0.0,0.0,0.0
1773712764131.296,0.0,0.0,0.0
1773712764148.0237,0.0,0.0,0.0
1773712764164.733,0.0,0.0,0.0
1773712764181.6357,0.0,0.0,0.0
1773712764198.3552,0.0,0.0,0.0
1773712764215.1292,0.0,0.0,0.0
1773712764232.069,0.0,0.0,0.0
1773712764248.79,0.0,0.0,0.0
1773712764265.6523,0.0,0.0,0.0
1773712764282.3616,0.0,0.0,0.0
1773712764299.1848,0.0,0.0,0.0
1773712764315.9324,0.0,0.0,0.0
1773712764332.7263,0.0,0.0,0.0
1773712764349.522,0.0,0.0,0.0
1773712764366.3376,0.0,0.0,0.0
1773712764383.1472,0.0,0.0,0.0
1773712764400.0662,0.0,0.0,0.0
1773712764416.8218,0.0,0.0,0.0
1773712764433.6667,0.0,0.0,0.0
1773712764450.3364,0.0,0.0,0.0
1773712764467.1853,0.0,0.0,0.0
1773712764483.904,0.0,0.0,0.0
1773712764500.7224,0.0,0.0,0.0
1773712764517.61,0.0,0.0,0.0
1773712764534.2969,0.0,0.0,0.0
1773712764551.1167,0.0,0.0,0.0
1773712764567.9631,0.0,0.0,0.0
1773712764584.7417,0.0,0.0,0.0
1773712764601.6404,0.0,0.0,0.0
1773712764618.3452,0.0,0.0,0.0
1773712764635.1536,0.0,0.0,0.0
1773712764651.9849,0.0,0.0,0.0
1773712764668.7349,0.0,0.0,0.0
1773712764685.668,0.0,0.0,0.0
1773712764702.3203,0.0,0.0,0.0
1773712764719.1277,0.0,0.0,0.0
1773712764735.931,0.0,0.0,0.0
1773712764752.7432,0.0,0.0,0.0
1773712764769.7168,0.0,0.0,0.0
1773712764786.2856,0.0,0.0,0.0
1773712764803.1577,0.0,0.0,0.0
1773712764819.911,0.0,0.0,0.0
1773712764836.686,0.0,0.0,0.0
1773712764853.6467,0.0,0.0,0.0
1773712764870.3132,0.0,0.0,0.0
1773712764887.087,0.0,0.0,0.0
1773712764904.0825,0.0,0.0,0.0
1773712764920.7595,0.0,0.0,0.0
1773712764937.6191,0.0,0.0,0.0
1773712764954.339,0.0,0.0,0.0
1773712764971.2205,0.0,0.0,0.0
1773712764988.1096,0.0,0.0,0.0
1773712765004.6455,0.0,0.0,0.0
1773712765021.6172,0.0,0.0,0.0
1773712765038.2512,0.0,0.0,0.0
1773712765055.0876,0.0,0.0,0.0
1773712765071.9807,0.0,0.0,0.0
1773712765088.7908,0.0,0.0,0.0
1773712765105.4648,0.0,0.0,0.0
1773712765122.2664,0.0,0.0,0.0
1773712765139.2952,0.0,0.0,0.0
1773712765155.8525,0.0,0.0,0.0
1773712765172.658,0.0,0.0,0.0
1773712765189.5283,0.0,0.0,0.0
1773712765206.224,0.0,0.0,0.0
1773712765223.2295,0.0,0.0,0.0
1773712765240.037,0.0,0.0,0.0
1773712765256.6287,0.0,0.0,0.0
1773712765273.619,0.0,0.0,0.0
1773712765290.22,0.0,0.0,0.0
1773712765307.151,0.0,0.0,0.0
1773712765323.848,0.0,0.0,0.0
1773712765340.6636,0.0,0.0,0.0
1773712765357.5508,0.0,0.0,0.0
1773712765374.232,0.0,0.0,0.0
1773712765391.1565,0.0,0.0,0.0
1773712765407.8928,0.0,0.0,0.0
1773712765424.6514,0.0,0.0,0.0
1773712765441.422,0.0,0.0,0.0
1773712765458.3655,0.0,0.0,0.0
1773712765458.3655,0.0,0.0,0.0
1773712765475.1912,0.0,0.0,0.0
1773712765491.9485,0.0,0.0,0.0
1773712765508.5884,0.0,0.0,0.0
1773712765525.5564,0.0,0.0,0.0
1773712765542.2336,0.0,0.0,0.0
1773712765559.1013,0.0,0.0,0.0
1773712765575.9104,0.0,0.0,0.0
1773712765592.576,0.0,0.0,0.0
1773712765609.4387,0.0,0.0,0.0
1773712765626.233,0.0,0.0,0.0
1773712765642.9944,0.0,0.0,0.0
1773712765659.948,0.0,0.0,0.0
1773712765676.6465,0.0,0.0,0.0
1773712765693.3855,0.0,0.0,0.0
1773712765710.177,0.0,0.0,0.0
1773712765727.1353,0.0,0.0,0.0
1773712765743.9797,0.0,0.0,0.0
1773712765760.58,0.0,0.0,0.0
1773712765760.58,0.0,0.0,0.0
1773712765777.652,0.0,0.0,0.0
1773712765794.216,0.0,0.0,0.0
1773712765810.9795,0.0,0.0,0.0
1773712765827.9143,0.0,0.0,0.0
1773712765844.628,0.0,0.0,0.0
1773712765861.5508,0.0,0.0,0.0
1773712765878.3303,3.6241694857135354,-0.6291501070567092,-0.13659492284029284
1773712765895.0706,0.0,0.0,0.0
1773712765911.8977,0.0,0.0,0.0
1773712765928.6133,0.0,0.0,0.0
1773712765945.5193,0.0,0.0,0.0
1773712765962.2449,0.0,0.0,0.0
1773712765979.0933,0.0,0.0,0.0
1773712765995.94,0.0,0.0,0.0
1773712766012.5972,0.0,0.0,0.0
1773712766029.5142,0.0,0.0,0.0
1773712766046.24,0.0,0.0,0.0
1773712766063.0967,0.0,0.0,0.0
1773712766079.8384,0.0,0.0,0.0
1773712766096.5723,3.0106013627067716,0.670001727122515,-0.3600748484763806
1773712766113.3867,0.0,0.0,0.0
1773712766130.1863,0.0,0.0,0.0
1773712766147.07,2.8399809192735384,0.702537515923821,-0.37318738395496914
1773712766163.8184,2.9542810153638532,0.7215444458496199,-0.47517145850728454
1773712766180.5847,2.903105343429538,0.725586137985095,-0.3822162372771375
1773712766197.412,3.072011664953651,0.6550386412912246,-0.35998070462470344
1773712766214.1355,0.0,0.0,0.0
1773712766231.026,3.0717146188380307,0.7069729990568677,-0.41303971903395603
1773712766247.822,3.03744694549565,0.7159455867688019,-0.45686112009618685
1773712766264.5264,0.0,0.0,0.0
1773712766281.4795,0.0,0.0,0.0
1773712766298.1775,0.0,0.0,0.0
1773712766315.0437,0.0,0.0,0.0
1773712766331.942,3.037281877923875,0.6690668349049511,-0.3784770818822689
1773712766348.521,0.0,0.0,0.0
1773712766365.3645,3.04934246440064,0.64607070404437,-0.36759301203178346
1773712766382.163,0.0,0.0,0.0
1773712766398.979,0.0,0.0,0.0
1773712766415.8591,0.0,0.0,0.0
1773712766432.9185,2.968220829546077,0.6437162732126436,-0.43735534341006904
1773712766449.3357,0.0,0.0,0.0
1773712766466.1685,2.9360821019268277,0.7089841089281848,-0.4139430285512975
